fecha,moneda,desviacion_cf_pct,retorno_forward_pct
2013-05-01,CLP,-8.249221626138203,14.243522888864302
2013-06-01,CLP,-5.714311228640895,9.48275015308857
2013-07-01,CLP,-4.265290503985353,10.161137541145226
2013-08-01,CLP,-4.555767490622154,12.4333861092631
2013-09-01,CLP,-5.814270014325023,16.567282281832885
2013-10-01,CLP,-6.469117136183228,15.97714129234653
2013-11-01,CLP,-5.416033616265853,13.298888501467854
2013-12-01,CLP,-2.8843736286206454,14.628749952590958
2014-01-01,CLP,-0.2181895929684985,14.357714821112122
2014-02-01,CLP,1.1987426714704486,11.632402506459805
2014-03-01,CLP,0.9662700432032323,10.970361946838914
2014-04-01,CLP,-0.15893882395194847,10.07572686536884
2014-05-01,CLP,-0.982939172191194,9.113098425151911
2014-06-01,CLP,-0.8052400687138861,13.288457962891265
2014-07-01,CLP,0.20856519247746674,15.262833959639455
